,X.当周毛利,Y.次周毛利,Z.季度毛利,M．次周为当周倍数,N．季度为次周倍数,添加时间
bch_usd,0.00366615,0.0066576,0.11251535,1.81596523,16.90029189,2018-01-03 19:36:49
eth_usd,0.00038031,0.00284142,0.05168452,7.47129909,18.1896482,2018-01-03 19:36:49
btc_usd,0.00818294,0.00714549,0.08004163,0.87321855,11.20169811,2018-01-03 19:36:49
ltc_usd,0.00178169,0.00732564,0.10261978,4.11161731,14.00831025,2018-01-03 19:36:33
etc_usd,0.00378396,0.01135188,0.12147477,3.0,10.7008547,2018-01-03 19:36:33
bch_usd,0.00366615,0.0066576,0.11260785,1.81596523,16.91418564,2018-01-03 19:36:33
eth_usd,0.00034928,0.00281032,0.05165189,8.04605263,18.37939493,2018-01-03 19:36:33
btc_usd,0.00695091,0.00717944,0.08007804,1.03287751,11.15380282,2018-01-03 19:36:33
ltc_usd,0.00448467,0.00732564,0.10279429,1.63348416,14.03213296,2018-01-03 19:36:26
etc_usd,0.00378396,0.01135188,0.12147477,3.0,10.7008547,2018-01-03 19:36:26
bch_usd,0.00366615,0.0066576,0.11061718,1.81596523,16.61517805,2018-01-03 19:36:26
eth_usd,0.00034928,0.00281032,0.05165189,8.04605263,18.37939493,2018-01-03 19:36:26
btc_usd,0.00719103,0.00729216,0.08045242,1.01406338,11.03272929,2018-01-03 19:36:26
ltc_usd,0.00271921,0.00732564,0.10033077,2.69402985,13.69584488,2018-01-03 19:36:12
etc_usd,0.00378396,0.01135188,0.11788486,3.0,10.38461538,2018-01-03 19:36:12
bch_usd,0.00366615,0.0066576,0.11061718,1.81596523,16.61517805,2018-01-03 19:36:12
eth_usd,-0.00030684,0.00304657,0.05192378,10.92883895,17.04337986,2018-01-03 19:36:12
btc_usd,0.00698877,0.00729216,0.08060883,1.04341115,11.05417899,2018-01-03 19:36:11
ltc_usd,0.00319792,0.00726432,0.10026379,2.2715736,13.80223464,2018-01-03 19:36:07
etc_usd,0.00523933,0.01135188,0.11788486,2.16666667,10.38461538,2018-01-03 19:36:07
bch_usd,0.00366615,0.0066576,0.11061718,1.81596523,16.61517805,2018-01-03 19:36:07
eth_usd,-0.00046536,0.00288752,0.05175698,7.20493827,17.92439316,2018-01-03 19:36:06
btc_usd,0.00698398,0.00705408,0.08038958,1.01003764,11.39617774,2018-01-03 19:36:06
ltc_usd,0.00181845,0.00745648,0.10047369,4.10044643,13.47468699,2018-01-03 19:35:56
etc_usd,0.01135587,0.01750561,0.12468682,1.54154728,7.12267658,2018-01-03 19:35:56
bch_usd,0.00340396,0.00693154,0.11091902,2.03631795,16.00207515,2018-01-03 19:35:56
eth_usd,0.00058269,0.00311228,0.0519927,5.34122288,16.70568685,2018-01-03 19:35:56
btc_usd,0.00720065,0.00747241,0.08042837,1.03774115,10.76337876,2018-01-03 19:35:56
ltc_usd,0.0017251,0.00745648,0.10046963,4.32235294,13.47414262,2018-01-03 19:35:45
etc_usd,0.01064003,0.01695246,0.12540266,1.59327217,7.39731286,2018-01-03 19:35:45
bch_usd,0.0074646,0.01046698,0.11481996,1.40221595,10.96973537,2018-01-03 19:35:45
eth_usd,0.00058614,0.00311573,0.05199632,5.31568627,16.6883069,2018-01-03 19:35:45
btc_usd,0.00692162,0.00598611,0.08066302,0.86484116,13.47504225,2018-01-03 19:35:45
ltc_usd,0.00171292,0.00745648,0.10047369,4.35308057,13.47468699,2018-01-03 19:35:36
etc_usd,0.00989165,0.01665962,0.12540266,1.68421053,7.52734375,2018-01-03 19:35:36
bch_usd,0.0074646,0.01046698,0.11481996,1.40221595,10.96973537,2018-01-03 19:35:36
eth_usd,0.00168945,0.00310997,0.05199028,1.84081633,16.7172949,2018-01-03 19:35:36
btc_usd,0.0074194,0.00598611,0.08062188,0.80681818,13.46816901,2018-01-03 19:35:36
ltc_usd,0.00172106,0.00746874,0.10048709,4.33962264,13.45434783,2018-01-03 19:35:23
etc_usd,0.00989165,0.01665962,0.12452413,1.68421053,7.47460937,2018-01-03 19:35:23
bch_usd,0.0074646,0.01046698,0.11481996,1.40221595,10.96973537,2018-01-03 19:35:22
eth_usd,0.00181265,0.00323334,0.05211966,1.78376665,16.11944543,2018-01-03 19:35:22
btc_usd,0.00602918,0.00597118,0.07996239,0.99037924,13.39139275,2018-01-03 19:35:22
ltc_usd,0.00289816,0.01070372,0.10047369,3.69327731,9.38680319,2018-01-03 19:35:14
etc_usd,0.00920834,0.01665962,0.12452413,1.80918728,7.47460937,2018-01-03 19:35:14
bch_usd,0.00857918,0.01046698,0.11481996,1.22004456,10.96973537,2018-01-03 19:35:14
eth_usd,0.00202918,0.00345018,0.05234706,1.70028329,15.17227591,2018-01-03 19:35:14
btc_usd,0.00623018,0.00597118,0.07996172,0.95842806,13.39127979,2018-01-03 19:35:14
ltc_usd,0.00262549,0.01042893,0.10017449,3.97217929,9.60544747,2018-01-03 19:35:03
etc_usd,0.00920834,0.01665962,0.12452413,1.80918728,7.47460937,2018-01-03 19:35:03
bch_usd,0.00857918,0.01046698,0.11481996,1.22004456,10.96973537,2018-01-03 19:35:03
eth_usd,0.00194854,0.00336943,0.05226238,1.72920354,15.51074719,2018-01-03 19:35:02
btc_usd,0.00623153,0.00597118,0.0795604,0.95822059,13.32407094,2018-01-03 19:35:02
ltc_usd,0.00275165,0.01056015,0.10031737,3.83775811,9.49961568,2018-01-03 19:34:52
etc_usd,0.0091758,0.01665962,0.12452413,1.81560284,7.47460937,2018-01-03 19:34:52
bch_usd,0.00857918,0.01046698,0.11481996,1.22004456,10.96973537,2018-01-03 19:34:52
eth_usd,0.00081391,0.00336943,0.05285557,4.13983051,15.68679632,2018-01-03 19:34:52
btc_usd,0.00610921,0.00615441,0.07974557,1.00739841,12.95747013,2018-01-03 19:34:52
ltc_usd,0.00561973,0.01419743,0.09577891,2.52635379,6.7462132,2018-01-03 19:34:47
etc_usd,0.0100218,0.01373117,0.12452413,1.37012987,9.06872038,2018-01-03 19:34:47
bch_usd,0.00857918,0.01046698,0.11481996,1.22004456,10.96973537,2018-01-03 19:34:47
eth_usd,0.00075525,0.00333137,0.05281563,4.4109589,15.85403727,2018-01-03 19:34:47
btc_usd,0.00583532,0.00622187,0.07936576,1.06624277,12.75593625,2018-01-03 19:34:46
ltc_usd,0.0064896,0.01507472,0.10524285,2.32290363,6.98141164,2018-01-03 19:34:33
etc_usd,0.0085155,0.01647635,0.12756933,1.9348659,7.74257426,2018-01-03 19:34:33
bch_usd,0.01019498,0.01208581,0.11660597,1.18546625,9.64817329,2018-01-03 19:34:33
eth_usd,0.00025508,0.00406398,0.05169418,15.93243243,12.72010178,2018-01-03 19:34:33
btc_usd,0.0073598,0.00683174,0.07971688,0.92825071,11.66860809,2018-01-03 19:34:33
ltc_usd,0.0064896,0.01507472,0.10524285,2.32290363,6.98141164,2018-01-03 19:34:29
etc_usd,0.0085155,0.01647635,0.12756933,1.9348659,7.74257426,2018-01-03 19:34:29
bch_usd,0.01019498,0.01208581,0.11660597,1.18546625,9.64817329,2018-01-03 19:34:29
eth_usd,0.00025737,0.00406628,0.0516966,15.79910714,12.71347838,2018-01-03 19:34:29
btc_usd,0.00811644,0.00602497,0.08046188,0.742316,13.35474485,2018-01-03 19:34:29
ltc_usd,0.00639625,0.01186251,0.10533305,1.85460317,8.87949332,2018-01-03 19:34:12
etc_usd,0.00831974,0.01647635,0.12756933,1.98039216,7.74257426,2018-01-03 19:34:12
bch_usd,0.00840497,0.01208581,0.11660597,1.43793584,9.64817329,2018-01-03 19:34:12
eth_usd,-1.493e-05,0.00379294,0.05141029,255.0,13.55420957,2018-01-03 19:34:12
btc_usd,0.00828405,0.00599105,0.08052322,0.72320339,13.44058069,2018-01-03 19:34:12
ltc_usd,0.00631097,0.01186251,0.10531275,1.87966538,8.87778158,2018-01-03 19:34:05
etc_usd,0.00831974,0.01647635,0.12756933,1.98039216,7.74257426,2018-01-03 19:34:05
bch_usd,0.00840497,0.01208581,0.11660597,1.43793584,9.64817329,2018-01-03 19:34:04
eth_usd,-1.493e-05,0.00379294,0.05141029,255.0,13.55420957,2018-01-03 19:34:04
btc_usd,0.00692477,0.006276,0.08120626,0.90631087,12.93917902,2018-01-03 19:34:04
ltc_usd,0.00631097,0.01186251,0.10430965,1.87966538,8.7932215,2018-01-03 19:33:54
etc_usd,0.00831974,0.01647635,0.1274062,1.98039216,7.73267327,2018-01-03 19:33:54
bch_usd,0.00840497,0.01208581,0.11613121,1.43793584,9.60889104,2018-01-03 19:33:54
eth_usd,0.00049968,0.00379294,0.05141029,7.5908046,13.55420957,2018-01-03 19:33:54
btc_usd,0.00753174,0.00836935,0.08052309,1.1112106,9.62119259,2018-01-03 19:33:54
ltc_usd,0.00480959,0.01212146,0.10459226,2.52027027,8.62868633,2018-01-03 19:33:41
etc_usd,0.00831974,0.01647635,0.1274062,1.98039216,7.73267327,2018-01-03 19:33:41
bch_usd,0.00840497,0.01208581,0.11660597,1.43793584,9.64817329,2018-01-03 19:33:41
eth_usd,0.00052841,0.00382177,0.05144049,7.2326087,13.45987376,2018-01-03 19:33:41
btc_usd,0.00783436,0.00843685,0.08096274,1.0769032,9.59632147,2018-01-03 19:33:41
ltc_usd,0.00520567,0.01252042,0.10502767,2.40515222,8.38851022,2018-01-03 19:33:33
etc_usd,0.00825449,0.01647635,0.1274062,1.99604743,7.73267327,2018-01-03 19:33:33
bch_usd,0.00840497,0.01208581,0.11660597,1.43793584,9.64817329,2018-01-03 19:33:33
eth_usd,0.00085837,0.00415282,0.05178724,4.83801874,12.47039292,2018-01-03 19:33:33
btc_usd,0.00676275,0.00659137,0.0800566,0.97465829,12.14566486,2018-01-03 19:33:32
ltc_usd,0.00520567,0.01252042,0.10502767,2.40515222,8.38851022,2018-01-03 19:33:23
etc_usd,0.00825449,0.01647635,0.1274062,1.99604743,7.73267327,2018-01-03 19:33:22
bch_usd,0.00462606,0.01208581,0.11660597,2.61255174,9.64817329,2018-01-03 19:33:22
eth_usd,0.00085837,0.00415282,0.05178724,4.83801874,12.47039292,2018-01-03 19:33:22
btc_usd,0.00764938,0.00676263,0.08021082,0.88407587,11.86089213,2018-01-03 19:33:22
ltc_usd,0.00557344,0.01289087,0.10440347,2.31291028,8.09902239,2018-01-03 19:33:15
etc_usd,0.00825449,0.01647635,0.1274062,1.99604743,7.73267327,2018-01-03 19:33:15
bch_usd,0.00484262,0.01153245,0.11599547,2.38145161,10.05817812,2018-01-03 19:33:14
eth_usd,0.00309527,0.00440096,0.05204715,1.42183439,11.82632541,2018-01-03 19:33:14
btc_usd,0.00606532,0.00533832,0.07844964,0.88013775,14.69556986,2018-01-03 19:33:14
ltc_usd,0.00315721,0.01241757,0.1038874,3.93307593,8.36616492,2018-01-03 19:33:02
etc_usd,0.00815661,0.01624796,0.1274062,1.992,7.84136546,2018-01-03 19:33:02
bch_usd,0.00592049,0.01153245,0.11552292,1.94788918,10.01720284,2018-01-03 19:33:02
eth_usd,0.00167694,0.00439291,0.05217588,2.61960247,11.87728938,2018-01-03 19:33:02
btc_usd,0.00654642,0.00592874,0.07918557,0.90564483,13.35623294,2018-01-03 19:33:02
ltc_usd,0.00441685,0.01191371,0.105594,2.69733211,8.86323329,2018-01-03 19:32:54
etc_usd,0.00939641,0.01641109,0.1274062,1.74652778,7.76341948,2018-01-03 19:32:53
bch_usd,0.00475553,0.01153245,0.11534367,2.42506364,10.00165933,2018-01-03 19:32:53
eth_usd,0.00263537,0.00478091,0.05306379,1.81413613,11.0990861,2018-01-03 19:32:53
btc_usd,0.00619583,0.00625042,0.07869303,1.00881105,12.59003666,2018-01-03 19:32:53
ltc_usd,0.00219615,0.01094016,0.10405537,4.98151571,9.51131725,2018-01-03 19:32:45
etc_usd,0.00939641,0.01631321,0.1274062,1.73611111,7.81,2018-01-03 19:32:45
bch_usd,0.00475553,0.01153245,0.11534367,2.42506364,10.00165933,2018-01-03 19:32:45
eth_usd,0.00130389,-0.00021961,0.05306742,-1.16843034,242.63874346,2018-01-03 19:32:45
btc_usd,0.0072511,0.00749114,0.07914246,1.03310396,10.56480648,2018-01-03 19:32:45
ltc_usd,0.00382804,0.01094016,0.1040026,2.85790032,9.50649351,2018-01-03 19:32:35
etc_usd,0.00685155,0.01637847,0.1274062,2.39047619,7.77888446,2018-01-03 19:32:35
bch_usd,0.00475553,0.01153245,0.11599547,2.42506364,10.05817812,2018-01-03 19:32:35
eth_usd,0.00089571,-0.00021961,0.05306742,-1.24518614,242.63874346,2018-01-03 19:32:35
btc_usd,0.00896738,0.00884778,0.08145176,0.98666265,9.20589583,2018-01-03 19:32:35
ltc_usd,0.0031776,0.01193833,0.10158555,3.75703325,8.50918993,2018-01-03 19:32:24
etc_usd,0.00597064,0.01213703,0.12642741,2.03278689,10.41666667,2018-01-03 19:32:24
bch_usd,0.00475318,0.01153245,0.11497305,2.42625914,9.96952252,2018-01-03 19:32:23
eth_usd,0.00088995,-0.00022536,0.049835,-1.25322997,222.13265306,2018-01-03 19:32:23
btc_usd,0.00963584,0.00975749,0.08170421,1.01262538,8.3734848,2018-01-03 19:32:23
ltc_usd,0.00359763,0.01151243,0.10204679,3.2,8.86405367,2018-01-03 19:32:16
etc_usd,0.00815661,0.01331158,0.12646003,1.632,9.5,2018-01-03 19:32:16
bch_usd,0.00639342,0.0074463,0.11497305,1.16468145,15.44028951,2018-01-03 19:32:16
eth_usd,-0.00154069,-0.00025985,0.04979879,0.16865672,192.6460177,2018-01-03 19:32:16
btc_usd,0.00953499,0.00988513,0.0835511,1.03672196,8.45220186,2018-01-03 19:32:16
ltc_usd,0.0021224,0.01170573,0.10110267,5.51532567,8.63702675,2018-01-03 19:32:04
etc_usd,0.00711303,0.01644479,0.12650091,2.31192661,7.69246032,2018-01-03 19:32:04
bch_usd,0.00355034,0.00675506,0.11497305,1.90265097,17.02029254,2018-01-03 19:32:04
eth_usd,-0.00246051,-0.00025985,0.04964357,0.10560748,192.04867257,2018-01-03 19:32:04
btc_usd,0.01106724,0.01119519,0.08430615,1.01156105,7.53056782,2018-01-03 19:32:03
ltc_usd,0.00222423,0.011788,0.10119222,5.29981718,8.58433943,2018-01-03 19:31:54
etc_usd,0.00704731,0.01637847,0.12646003,2.32407407,7.72111554,2018-01-03 19:31:54
bch_usd,0.00452195,0.0074129,0.11506015,1.63931594,15.52160169,2018-01-03 19:31:54
eth_usd,-0.00175464,0.00044758,0.05044269,1.25508197,112.70179949,2018-01-03 19:31:54
btc_usd,0.01016295,0.01056037,0.08350733,1.03910466,7.90761636,2018-01-03 19:31:53
ltc_usd,0.00196088,0.01183444,0.10172981,6.03526971,8.59608113,2018-01-03 19:31:45
etc_usd,0.00701468,0.01637847,0.12646003,2.33488372,7.72111554,2018-01-03 19:31:45
bch_usd,0.00861882,0.01152157,0.11647059,1.33679134,10.10891763,2018-01-03 19:31:45
eth_usd,-0.00161679,0.00058573,0.05058774,1.36227758,86.36738703,2018-01-03 19:31:45
btc_usd,0.0118666,0.01090012,0.08390332,0.91855488,7.69746489,2018-01-03 19:31:44
ltc_usd,0.00080129,0.01164924,0.10152815,14.53807107,8.71543296,2018-01-03 19:31:36
etc_usd,0.00499184,0.01637847,0.12652529,3.28104575,7.7250996,2018-01-03 19:31:36
bch_usd,0.00743216,0.01152157,0.11647059,1.55023217,10.10891763,2018-01-03 19:31:36
eth_usd,-0.00161679,0.00058573,0.05058774,1.36227758,86.36738703,2018-01-03 19:31:35
btc_usd,0.01063838,0.01011802,0.08290636,0.95108592,8.1939329,2018-01-03 19:31:35
ltc_usd,0.00133077,0.01218445,0.10000285,9.1559633,8.20741483,2018-01-03 19:31:25
etc_usd,0.00424144,0.01637847,0.12652529,3.86153846,7.7250996,2018-01-03 19:31:25
bch_usd,0.00743216,0.01152157,0.11647059,1.55023217,10.10891763,2018-01-03 19:31:25
eth_usd,-0.00210586,0.00058573,0.04886048,1.27814208,83.41846758,2018-01-03 19:31:25
btc_usd,0.0116919,0.01053518,0.08256298,0.90106642,7.83688171,2018-01-03 19:31:25
ltc_usd,0.00086683,0.01218445,0.10211091,14.05633803,8.38042752,2018-01-03 19:31:20
etc_usd,0.00417618,0.01637847,0.12652529,3.921875,7.7250996,2018-01-03 19:31:20
bch_usd,0.00743216,0.01152157,0.11647059,1.55023217,10.10891763,2018-01-03 19:31:20
eth_usd,-0.00210586,0.00058573,0.04886048,1.27814208,83.41846758,2018-01-03 19:31:20
btc_usd,0.00990398,0.00932948,0.08148648,0.9419933,8.73429671,2018-01-03 19:31:20
ltc_usd,-0.00090663,0.01118858,0.10102657,13.34080717,9.02943314,2018-01-03 19:31:02
etc_usd,0.00261011,0.01239804,0.12659054,4.75,10.21052632,2018-01-03 19:31:02
bch_usd,0.00686784,0.00745098,0.11647059,1.08490835,15.63157895,2018-01-03 19:31:02
eth_usd,-0.00194737,0.00074926,0.0490319,1.38475177,65.44086022,2018-01-03 19:31:02
btc_usd,0.00791098,0.00671725,0.07847769,0.84910508,11.68300555,2018-01-03 19:31:02
ltc_usd,0.00092794,0.0122586,0.10334751,13.21052632,8.43061089,2018-01-03 19:30:55
etc_usd,0.00261011,0.01239804,0.12642741,4.75,10.19736842,2018-01-03 19:30:55
bch_usd,0.00686863,0.00745098,0.11647059,1.08478447,15.63157895,2018-01-03 19:30:55
eth_usd,-0.0024956,0.00090477,0.04919491,1.36254613,54.37277354,2018-01-03 19:30:55
btc_usd,0.00678229,0.00614952,0.0780895,0.90670263,12.69846866,2018-01-03 19:30:55
ltc_usd,-0.00030487,0.01100362,0.10197959,37.09333333,9.26782416,2018-01-03 19:30:45
etc_usd,0.00420895,0.01243107,0.12646416,2.95348837,10.17322835,2018-01-03 19:30:44
bch_usd,0.00624197,0.00681925,0.1157705,1.09248446,16.97701149,2018-01-03 19:30:44
eth_usd,-0.00589137,0.00090477,0.04919491,1.15357562,54.37277354,2018-01-03 19:30:44
btc_usd,0.006393,0.00537841,0.07656223,0.84129675,14.23510893,2018-01-03 19:30:44
ltc_usd,-0.00030487,0.01100362,0.09768709,37.09333333,8.87772442,2018-01-03 19:30:33
etc_usd,0.00185601,0.01308977,0.12419003,7.05263158,9.48756219,2018-01-03 19:30:33
bch_usd,0.00529327,0.00587314,0.114722,1.10954952,19.53333333,2018-01-03 19:30:33
eth_usd,-0.002056,-0.00017143,0.04966502,0.08337997,290.7114094,2018-01-03 19:30:33
btc_usd,0.00629826,0.00548423,0.07646021,0.87075269,13.94183749,2018-01-03 19:30:32
ltc_usd,-0.00186984,0.01100362,0.10205276,6.88478261,9.27447359,2018-01-03 19:30:23
etc_usd,0.00146527,0.01308977,0.12419003,8.93333333,9.48756219,2018-01-03 19:30:23
bch_usd,0.00311785,0.00587314,0.114722,1.88371217,19.53333333,2018-01-03 19:30:23
eth_usd,-0.00213869,-0.00024274,0.04959015,0.11350188,205.28909953,2018-01-03 19:30:23
btc_usd,0.00649389,0.00492986,0.07646695,0.75915302,15.51099203,2018-01-03 19:30:23
ltc_usd,-0.0022673,0.01060104,0.10161393,5.67562724,9.58528172,2018-01-03 19:30:13
etc_usd,0.00146527,0.01308977,0.12419003,8.93333333,9.48756219,2018-01-03 19:30:13
bch_usd,0.00311785,0.00587314,0.114722,1.88371217,19.53333333,2018-01-03 19:30:12
eth_usd,-0.00214443,-0.0002485,0.04971872,0.11587983,201.0787037,2018-01-03 19:30:12
btc_usd,0.00645026,0.00488629,0.07650902,0.75753439,15.65788744,2018-01-03 19:30:12
ltc_usd,-0.00247806,0.01038755,0.10138122,5.19180328,9.75987485,2018-01-03 19:30:03
etc_usd,0.00250724,0.01305721,0.12506919,5.20779221,9.57855362,2018-01-03 19:30:03
bch_usd,0.00311785,0.00587314,0.114722,1.88371217,19.53333333,2018-01-03 19:30:03
eth_usd,-0.00277196,0.00067861,0.04948931,1.24481328,72.92711864,2018-01-03 19:30:03
btc_usd,0.00645026,0.00488629,0.07660249,0.75753439,15.67701691,2018-01-03 19:30:03
ltc_usd,-0.00247806,0.01038755,0.10138122,5.19180328,9.75987485,2018-01-03 19:30:01
etc_usd,0.00250724,0.01305721,0.12506919,5.20779221,9.57855362,2018-01-03 19:30:01
bch_usd,0.00311785,0.00587314,0.114722,1.88371217,19.53333333,2018-01-03 19:30:01
eth_usd,-0.00312511,0.00032424,0.04911766,1.10375276,151.4858156,2018-01-03 19:30:01
btc_usd,0.00645026,0.00488629,0.07660249,0.75753439,15.67701691,2018-01-03 19:30:01
ltc_usd,-0.00125123,0.00994483,0.10102861,8.94805195,10.15890523,2018-01-03 19:29:50
etc_usd,0.00247468,0.01305721,0.12461333,5.27631579,9.5436409,2018-01-03 19:29:50
bch_usd,0.00311785,0.00587314,0.114722,1.88371217,19.53333333,2018-01-03 19:29:50
eth_usd,-0.00284078,0.00060956,0.05048535,1.2145749,82.82264151,2018-01-03 19:29:50
btc_usd,0.00612655,0.00481904,0.07566916,0.78658267,15.70212168,2018-01-03 19:29:50
ltc_usd,-0.00282224,0.00756118,0.09903841,3.67913669,13.09828142,2018-01-03 19:29:31
etc_usd,0.00413533,0.01266647,0.12419003,3.06299213,9.80462725,2018-01-03 19:29:31
bch_usd,0.00311785,0.00587314,0.11222827,1.88371217,19.10873333,2018-01-03 19:29:31
eth_usd,-0.00282702,0.00062337,0.05049985,1.22050448,81.01107011,2018-01-03 19:29:31
btc_usd,0.00595694,0.00472751,0.0765175,0.79361291,16.18559358,2018-01-03 19:29:31
ltc_usd,-0.00436124,0.00755299,0.09818078,2.73184358,12.99892473,2018-01-03 19:29:27
etc_usd,0.00318803,0.00904359,0.12312947,2.83673469,13.61510791,2018-01-03 19:29:27
bch_usd,0.00143181,0.00418246,0.11035883,2.92110292,26.38607477,2018-01-03 19:29:26
eth_usd,-0.00282702,0.00062337,0.05049985,1.22050448,81.01107011,2018-01-03 19:29:26
btc_usd,0.00449211,0.00442238,0.07485141,0.98447626,16.92559706,2018-01-03 19:29:26
ltc_usd,-0.00261422,0.00720534,0.09711989,3.75621118,13.47887324,2018-01-03 19:29:15
etc_usd,0.00032531,0.00904359,0.12312947,27.8,13.61510791,2018-01-03 19:29:15
bch_usd,0.00143181,0.00418246,0.11035883,2.92110292,26.38607477,2018-01-03 19:29:15
eth_usd,-0.00282702,0.00062337,0.05152346,1.22050448,82.65313653,2018-01-03 19:29:15
btc_usd,0.00559771,0.00292343,0.07546756,0.52225448,25.81472904,2018-01-03 19:29:14
ltc_usd,-0.00250492,0.00732801,0.09878408,3.92544571,13.48033241,2018-01-03 19:29:03
etc_usd,0.00120364,0.0107352,0.12312947,8.91891892,11.46969697,2018-01-03 19:29:03
bch_usd,0.00143181,0.00418246,0.11038229,2.92110292,26.39168224,2018-01-03 19:29:03
eth_usd,-0.00282702,0.00062337,0.05152346,1.22050448,82.65313653,2018-01-03 19:29:03
btc_usd,0.00464174,0.00292275,0.07540522,0.62966744,25.79939773,2018-01-03 19:29:03
ltc_usd,-0.00291375,0.00690696,0.09826798,3.37047354,14.22737955,2018-01-03 19:28:52
etc_usd,0.00120364,0.0107352,0.12312947,8.91891892,11.46969697,2018-01-03 19:28:52
bch_usd,0.00143181,0.00418246,0.11038229,2.92110292,26.39168224,2018-01-03 19:28:52
eth_usd,-0.00282702,0.00062337,0.05152346,1.22050448,82.65313653,2018-01-03 19:28:52
btc_usd,0.00464174,0.00292275,0.07428202,0.62966744,25.41510308,2018-01-03 19:28:52
ltc_usd,-0.00339907,0.00918317,0.0976239,3.70167064,10.63074205,2018-01-03 19:28:42
etc_usd,0.00156148,0.0107352,0.12404034,6.875,11.55454545,2018-01-03 19:28:42
bch_usd,0.00061603,0.00418246,0.11284838,6.7893401,26.98130841,2018-01-03 19:28:41
eth_usd,-0.00283275,0.00120188,0.05151741,1.42427933,42.86411483,2018-01-03 19:28:41
btc_usd,0.00464174,0.00292275,0.07427932,0.62966744,25.41417651,2018-01-03 19:28:41
ltc_usd,-0.00338694,0.00919545,0.09847689,3.71497006,10.70930745,2018-01-03 19:28:33
etc_usd,0.00182173,0.0107352,0.12312947,5.89285714,11.46969697,2018-01-03 19:28:33
bch_usd,0.00061603,0.00418246,0.11284838,6.7893401,26.98130841,2018-01-03 19:28:33
eth_usd,-0.0028546,0.00397252,0.05151741,2.39161966,12.96844239,2018-01-03 19:28:33
btc_usd,0.00478051,0.00306061,0.07437349,0.64022663,24.30022124,2018-01-03 19:28:32
ltc_usd,-0.00283461,0.0089499,0.09737829,4.15736767,10.88038061,2018-01-03 19:28:23
etc_usd,0.00253741,0.0107352,0.12312947,4.23076923,11.46969697,2018-01-03 19:28:23
bch_usd,0.00061603,0.00418246,0.11284838,6.7893401,26.98130841,2018-01-03 19:28:23
eth_usd,-0.00280299,0.00402449,0.05157184,2.4357817,12.81451843,2018-01-03 19:28:23
btc_usd,0.00473357,0.00301443,0.07488804,0.63681877,24.84321653,2018-01-03 19:28:23
ltc_usd,-0.00270519,0.00908084,0.09752071,4.35682159,10.73916927,2018-01-03 19:28:15
etc_usd,0.00253741,0.0107352,0.12312947,4.23076923,11.46969697,2018-01-03 19:28:15
bch_usd,0.0023007,0.00587314,0.114722,2.55275698,19.53333333,2018-01-03 19:28:15
eth_usd,-0.00297157,0.00385476,0.05139407,2.29721362,13.33263723,2018-01-03 19:28:15
btc_usd,0.00500458,0.00291257,0.07477956,0.58198052,25.67480242,2018-01-03 19:28:15
ltc_usd,-0.00228031,0.00951075,0.09867401,5.17081851,10.375,2018-01-03 19:28:04
